pair_id,query,lodging_id,relevance
1061,포항 안전하고 평점 높은 장기체류 숙소,21,2
1062,포항 안전하고 평점 높은 장기체류 숙소,22,1
1063,포항 안전하고 평점 높은 장기체류 숙소,23,0
1064,포항 안전하고 평점 높은 장기체류 숙소,24,1
1065,포항 안전하고 평점 높은 장기체류 숙소,25,2
1066,포항 안전하고 평점 높은 장기체류 숙소,26,1
1067,포항 안전하고 평점 높은 장기체류 숙소,27,1
1068,포항 안전하고 평점 높은 장기체류 숙소,28,1
1069,포항 안전하고 평점 높은 장기체류 숙소,29,1
1070,포항 안전하고 평점 높은 장기체류 숙소,30,1
1071,포항 안전하고 평점 높은 장기체류 숙소,31,1
1072,포항 안전하고 평점 높은 장기체류 숙소,32,2
1073,포항 안전하고 평점 높은 장기체류 숙소,33,2
1074,포항 안전하고 평점 높은 장기체류 숙소,34,1
1075,포항 안전하고 평점 높은 장기체류 숙소,35,2
1076,포항 안전하고 평점 높은 장기체류 숙소,36,3
1077,포항 안전하고 평점 높은 장기체류 숙소,37,2
1078,포항 안전하고 평점 높은 장기체류 숙소,38,0
1079,포항 안전하고 평점 높은 장기체류 숙소,39,0
1080,포항 안전하고 평점 높은 장기체류 숙소,40,2
1081,통영 조용한 워케이션 숙소,1,1
1082,통영 조용한 워케이션 숙소,2,2
1083,통영 조용한 워케이션 숙소,3,0
1084,통영 조용한 워케이션 숙소,4,2
1085,통영 조용한 워케이션 숙소,5,1
1086,통영 조용한 워케이션 숙소,6,2
1087,통영 조용한 워케이션 숙소,7,0
1088,통영 조용한 워케이션 숙소,8,2
1089,통영 조용한 워케이션 숙소,9,1
1090,통영 조용한 워케이션 숙소,10,2
1091,통영 조용한 워케이션 숙소,11,0
1092,통영 조용한 워케이션 숙소,12,2
1093,통영 조용한 워케이션 숙소,13,1
1094,통영 조용한 워케이션 숙소,14,2
1095,통영 조용한 워케이션 숙소,15,0
1096,통영 조용한 워케이션 숙소,16,2
1097,통영 조용한 워케이션 숙소,17,1
1098,통영 조용한 워케이션 숙소,18,2
1099,통영 조용한 워케이션 숙소,19,0
1100,통영 조용한 워케이션 숙소,20,2
1101,통영 조용한 워케이션 숙소,21,1
1102,통영 조용한 워케이션 숙소,22,2
1103,통영 조용한 워케이션 숙소,23,0
1104,통영 조용한 워케이션 숙소,24,2
1105,통영 조용한 워케이션 숙소,25,1
1106,통영 조용한 워케이션 숙소,26,2
1107,통영 조용한 워케이션 숙소,27,0
1108,통영 조용한 워케이션 숙소,28,2
1109,통영 조용한 워케이션 숙소,29,1
1110,통영 조용한 워케이션 숙소,30,2
1111,통영 조용한 워케이션 숙소,31,0
1112,통영 조용한 워케이션 숙소,32,2
1113,통영 조용한 워케이션 숙소,33,1
1114,통영 조용한 워케이션 숙소,34,2
1115,통영 조용한 워케이션 숙소,35,0
1116,통영 조용한 워케이션 숙소,36,2
1117,통영 조용한 워케이션 숙소,37,2
1118,통영 조용한 워케이션 숙소,38,3
1119,통영 조용한 워케이션 숙소,39,1
1120,통영 조용한 워케이션 숙소,40,3
1121,통영 저렴하고 와이파이 좋은 숙소,1,1
1122,통영 저렴하고 와이파이 좋은 숙소,2,2
1123,통영 저렴하고 와이파이 좋은 숙소,3,0
1124,통영 저렴하고 와이파이 좋은 숙소,4,2
1125,통영 저렴하고 와이파이 좋은 숙소,5,1
1126,통영 저렴하고 와이파이 좋은 숙소,6,1
1127,통영 저렴하고 와이파이 좋은 숙소,7,1
1128,통영 저렴하고 와이파이 좋은 숙소,8,2
1129,통영 저렴하고 와이파이 좋은 숙소,9,0
1130,통영 저렴하고 와이파이 좋은 숙소,10,2
1131,통영 저렴하고 와이파이 좋은 숙소,11,1
1132,통영 저렴하고 와이파이 좋은 숙소,12,1
1133,통영 저렴하고 와이파이 좋은 숙소,13,1
1134,통영 저렴하고 와이파이 좋은 숙소,14,2
1135,통영 저렴하고 와이파이 좋은 숙소,15,0
1136,통영 저렴하고 와이파이 좋은 숙소,16,2
1137,통영 저렴하고 와이파이 좋은 숙소,17,1
1138,통영 저렴하고 와이파이 좋은 숙소,18,1
1139,통영 저렴하고 와이파이 좋은 숙소,19,1
1140,통영 저렴하고 와이파이 좋은 숙소,20,2
1141,통영 저렴하고 와이파이 좋은 숙소,21,0
1142,통영 저렴하고 와이파이 좋은 숙소,22,2
1143,통영 저렴하고 와이파이 좋은 숙소,23,1
1144,통영 저렴하고 와이파이 좋은 숙소,24,1
1145,통영 저렴하고 와이파이 좋은 숙소,25,1
1146,통영 저렴하고 와이파이 좋은 숙소,26,2
1147,통영 저렴하고 와이파이 좋은 숙소,27,0
1148,통영 저렴하고 와이파이 좋은 숙소,28,2
1149,통영 저렴하고 와이파이 좋은 숙소,29,1
1150,통영 저렴하고 와이파이 좋은 숙소,30,1
1151,통영 저렴하고 와이파이 좋은 숙소,31,1
1152,통영 저렴하고 와이파이 좋은 숙소,32,2
1153,통영 저렴하고 와이파이 좋은 숙소,33,0
1154,통영 저렴하고 와이파이 좋은 숙소,34,2
1155,통영 저렴하고 와이파이 좋은 숙소,35,1
1156,통영 저렴하고 와이파이 좋은 숙소,36,1
1157,통영 저렴하고 와이파이 좋은 숙소,37,2
1158,통영 저렴하고 와이파이 좋은 숙소,38,3
1159,통영 저렴하고 와이파이 좋은 숙소,39,1
1160,통영 저렴하고 와이파이 좋은 숙소,40,3
1161,통영 안전하고 평점 높은 장기체류 숙소,1,2
1162,통영 안전하고 평점 높은 장기체류 숙소,2,1
1163,통영 안전하고 평점 높은 장기체류 숙소,3,0
1164,통영 안전하고 평점 높은 장기체류 숙소,4,1
1165,통영 안전하고 평점 높은 장기체류 숙소,5,2
1166,통영 안전하고 평점 높은 장기체류 숙소,6,1
1167,통영 안전하고 평점 높은 장기체류 숙소,7,1
1168,통영 안전하고 평점 높은 장기체류 숙소,8,1
1169,통영 안전하고 평점 높은 장기체류 숙소,9,1
1170,통영 안전하고 평점 높은 장기체류 숙소,10,1
1171,통영 안전하고 평점 높은 장기체류 숙소,11,1
1172,통영 안전하고 평점 높은 장기체류 숙소,12,2
1173,통영 안전하고 평점 높은 장기체류 숙소,13,1
1174,통영 안전하고 평점 높은 장기체류 숙소,14,0
1175,통영 안전하고 평점 높은 장기체류 숙소,15,1
1176,통영 안전하고 평점 높은 장기체류 숙소,16,2
1177,통영 안전하고 평점 높은 장기체류 숙소,17,2
1178,통영 안전하고 평점 높은 장기체류 숙소,18,0
1179,통영 안전하고 평점 높은 장기체류 숙소,19,0
1180,통영 안전하고 평점 높은 장기체류 숙소,20,2
1181,통영 안전하고 평점 높은 장기체류 숙소,21,2
1182,통영 안전하고 평점 높은 장기체류 숙소,22,1
1183,통영 안전하고 평점 높은 장기체류 숙소,23,0
1184,통영 안전하고 평점 높은 장기체류 숙소,24,1
1185,통영 안전하고 평점 높은 장기체류 숙소,25,2
1186,통영 안전하고 평점 높은 장기체류 숙소,26,1
1187,통영 안전하고 평점 높은 장기체류 숙소,27,1
1188,통영 안전하고 평점 높은 장기체류 숙소,28,1
1189,통영 안전하고 평점 높은 장기체류 숙소,29,1
1190,통영 안전하고 평점 높은 장기체류 숙소,30,1
1191,통영 안전하고 평점 높은 장기체류 숙소,31,1
1192,통영 안전하고 평점 높은 장기체류 숙소,32,2
1193,통영 안전하고 평점 높은 장기체류 숙소,33,1
1194,통영 안전하고 평점 높은 장기체류 숙소,34,0
1195,통영 안전하고 평점 높은 장기체류 숙소,35,1
1196,통영 안전하고 평점 높은 장기체류 숙소,36,2
1197,통영 안전하고 평점 높은 장기체류 숙소,37,3
1198,통영 안전하고 평점 높은 장기체류 숙소,38,1
1199,통영 안전하고 평점 높은 장기체류 숙소,39,1
1200,통영 안전하고 평점 높은 장기체류 숙소,40,3
